lon,lat,WDIR planetary boundary layer d=2018102300 48 hour fcst
239.750000,41.750000,315.358
240.000000,41.750000,317.298
240.250000,41.750000,316.238
240.500000,41.750000,316.078
240.750000,41.750000,315.028
241.000000,41.750000,313.708
241.250000,41.750000,314.528
241.500000,41.750000,314.898
241.750000,41.750000,312.808
242.000000,41.750000,312.648
242.250000,41.750000,313.728
242.500000,41.750000,313.468
242.750000,41.750000,311.418
243.000000,41.750000,311.758
243.250000,41.750000,311.618
243.500000,41.750000,311.078
239.250000,42.000000,314.538
239.500000,42.000000,313.198
239.750000,42.000000,313.248
240.000000,42.000000,315.728
240.250000,42.000000,316.068
240.500000,42.000000,314.858
240.750000,42.000000,313.608
241.000000,42.000000,312.958
241.250000,42.000000,313.198
241.500000,42.000000,313.858
241.750000,42.000000,312.998
242.000000,42.000000,311.768
242.250000,42.000000,312.398
242.500000,42.000000,312.988
242.750000,42.000000,310.728
243.000000,42.000000,310.478
243.250000,42.000000,311.428
243.500000,42.000000,311.298
239.250000,42.250000,313.798
239.500000,42.250000,312.708
239.750000,42.250000,312.028
240.000000,42.250000,314.338
240.250000,42.250000,315.408
240.500000,42.250000,314.348
240.750000,42.250000,312.368
241.000000,42.250000,312.068
241.250000,42.250000,312.408
241.500000,42.250000,312.948
241.750000,42.250000,312.368
242.000000,42.250000,311.398
242.250000,42.250000,311.438
242.500000,42.250000,311.758
242.750000,42.250000,309.848
243.000000,42.250000,309.688
243.250000,42.250000,310.658
243.500000,42.250000,310.888
239.250000,42.500000,312.348
239.500000,42.500000,311.288
239.750000,42.500000,311.788
240.000000,42.500000,314.078
240.250000,42.500000,314.888
240.500000,42.500000,313.698
240.750000,42.500000,311.968
241.000000,42.500000,310.788
241.250000,42.500000,310.848
241.500000,42.500000,311.938
241.750000,42.500000,312.298
242.000000,42.500000,311.848
242.250000,42.500000,310.938
242.500000,42.500000,310.588
242.750000,42.500000,309.138
243.000000,42.500000,309.188
243.250000,42.500000,309.818
243.500000,42.500000,310.028
lon,lat,WIND 100 mb d=2018102300 48 hour fcst
239.250000,40.000000,16.8028
239.500000,40.000000,17.1828
239.750000,40.000000,17.5328
240.000000,40.000000,17.2928
240.250000,40.000000,16.3728
240.500000,40.000000,15.9028
240.750000,40.000000,15.4228
241.000000,40.000000,14.5428
241.250000,40.000000,13.9228
241.500000,40.000000,14.1328
241.750000,40.000000,13.8728
242.000000,40.000000,13.0728
242.250000,40.000000,12.9728
242.500000,40.000000,13.0728
242.750000,40.000000,12.9228
243.000000,40.000000,12.6328
243.250000,40.000000,12.4828
243.500000,40.000000,12.4028
239.250000,40.250000,17.2228
239.500000,40.250000,16.8328
239.750000,40.250000,17.2528
240.000000,40.250000,17.7928
240.250000,40.250000,16.8628
240.500000,40.250000,15.6028
240.750000,40.250000,15.3928
241.000000,40.250000,15.0028
241.250000,40.250000,14.3828
241.500000,40.250000,14.0528
241.750000,40.250000,13.8728
242.000000,40.250000,13.5128
242.250000,40.250000,13.0128
242.500000,40.250000,13.1128
242.750000,40.250000,13.0928
243.000000,40.250000,12.7428
243.250000,40.250000,12.5128
243.500000,40.250000,12.5028
239.250000,40.500000,17.3028
239.500000,40.500000,17.1928
239.750000,40.500000,16.8428
240.000000,40.500000,17.2828
240.250000,40.500000,17.3228
240.500000,40.500000,16.2628
240.750000,40.500000,15.4028
241.000000,40.500000,15.0028
241.250000,40.500000,14.6028
241.500000,40.500000,14.2328
241.750000,40.500000,13.8928
242.000000,40.500000,13.6828
242.250000,40.500000,13.4828
242.500000,40.500000,13.3928
242.750000,40.500000,13.2928
243.000000,40.500000,12.9028
243.250000,40.500000,12.5228
243.500000,40.500000,12.5228
239.250000,40.750000,17.0328
239.500000,40.750000,17.6128
239.750000,40.750000,17.2128
240.000000,40.750000,17.1028
240.250000,40.750000,16.8528
240.500000,40.750000,16.3628
240.750000,40.750000,15.8528
241.000000,40.750000,15.2928
241.250000,40.750000,14.8128
241.500000,40.750000,14.3128
241.750000,40.750000,14.0428
242.000000,40.750000,13.7428
242.250000,40.750000,13.6328
242.500000,40.750000,13.6728
242.750000,40.750000,13.5828
243.000000,40.750000,13.1428
243.250000,40.750000,12.7628
243.500000,40.750000,12.5128
239.250000,41.000000,16.5828
239.500000,41.000000,17.6928
239.750000,41.000000,17.8128
240.000000,41.000000,17.6528
240.250000,41.000000,17.0628
240.500000,41.000000,16.1528
240.750000,41.000000,15.7028
241.000000,41.000000,15.4428
241.250000,41.000000,15.1928
241.500000,41.000000,14.6228
241.750000,41.000000,14.2628
242.000000,41.000000,13.9228
242.250000,41.000000,13.8628
242.500000,41.000000,13.9528
242.750000,41.000000,13.9028
243.000000,41.000000,13.4228
243.250000,41.000000,13.0528
243.500000,41.000000,12.7728
239.250000,41.250000,16.2728
239.500000,41.250000,17.3228
239.750000,41.250000,17.8828
240.000000,41.250000,17.9628
240.250000,41.250000,17.5928
240.500000,41.250000,16.4228
240.750000,41.250000,15.6528
241.000000,41.250000,15.3028
241.250000,41.250000,15.0628
241.500000,41.250000,14.8428
241.750000,41.250000,14.6228
242.000000,41.250000,14.3028
242.250000,41.250000,14.0828
242.500000,41.250000,14.1428
242.750000,41.250000,14.1128
243.000000,41.250000,13.6928
243.250000,41.250000,13.4028
243.500000,41.250000,13.0128
239.250000,41.500000,16.6328
239.500000,41.500000,17.2328
239.750000,41.500000,17.6128
240.000000,41.500000,18.0828
240.250000,41.500000,17.6928
240.500000,41.500000,16.5728
240.750000,41.500000,15.8828
241.000000,41.500000,15.4328
241.250000,41.500000,14.9028
241.500000,41.500000,14.7228
241.750000,41.500000,14.9928
242.000000,41.500000,14.8928
242.250000,41.500000,14.3828
242.500000,41.500000,14.2328
242.750000,41.500000,14.2628
243.000000,41.500000,13.8628
243.250000,41.500000,13.6728
243.500000,41.500000,13.2328
239.250000,41.750000,15.6228
239.500000,41.750000,17.1728
239.750000,41.750000,17.1828
240.000000,41.750000,17.6528
240.250000,41.750000,17.7128
240.500000,41.750000,16.7028
240.750000,41.750000,16.0328
241.000000,41.750000,15.5928
241.250000,41.750000,15.1928
241.500000,41.750000,14.7528
241.750000,41.750000,14.9228
242.000000,41.750000,15.2628
242.250000,41.750000,14.8528
242.500000,41.750000,14.5228
242.750000,41.750000,14.5728
243.000000,41.750000,14.0728
243.250000,41.750000,13.8728
243.500000,41.750000,13.5328
239.250000,42.000000,15.6628
239.500000,42.000000,16.6228
239.750000,42.000000,17.0528
240.000000,42.000000,16.9028
240.250000,42.000000,17.4728
240.500000,42.000000,16.8728
240.750000,42.000000,16.5228
241.000000,42.000000,15.8128
241.250000,42.000000,15.4328
241.500000,42.000000,15.1628
241.750000,42.000000,14.9128
242.000000,42.000000,15.1228
242.250000,42.000000,15.0728
242.500000,42.000000,14.6828
242.750000,42.000000,14.5928
243.000000,42.000000,14.1628
243.250000,42.000000,13.8328
243.500000,42.000000,13.7728
239.250000,42.250000,16.4428
239.500000,42.250000,16.5928
239.750000,42.250000,17.0328
240.000000,42.250000,16.8928
240.250000,42.250000,17.0128
240.500000,42.250000,16.5828
240.750000,42.250000,16.5928
241.000000,42.250000,16.2728
241.250000,42.250000,15.7228
241.500000,42.250000,15.3728
241.750000,42.250000,14.9128
242.000000,42.250000,14.9428
242.250000,42.250000,15.1328
242.500000,42.250000,14.8528
242.750000,42.250000,14.7028
243.000000,42.250000,14.2728
243.250000,42.250000,13.8028
243.500000,42.250000,13.8728
239.250000,42.500000,16.7928
239.500000,42.500000,16.7028
239.750000,42.500000,16.6328
240.000000,42.500000,17.0528
240.250000,42.500000,16.9928
240.500000,42.500000,16.4428
240.750000,42.500000,16.4228
241.000000,42.500000,16.4328
241.250000,42.500000,16.0928
241.500000,42.500000,15.7328
241.750000,42.500000,15.2828
242.000000,42.500000,15.0228
242.250000,42.500000,15.3528
242.500000,42.500000,15.0528
242.750000,42.500000,14.6628
243.000000,42.500000,14.1728
243.250000,42.500000,13.7628
243.500000,42.500000,13.7828
lon,lat,WDIR 150 mb d=2018102300 48 hour fcst
239.250000,40.000000,324.479
239.500000,40.000000,325.439
239.750000,40.000000,325.629
240.000000,40.000000,326.399
240.250000,40.000000,328.289
240.500000,40.000000,328.239
240.750000,40.000000,328.669
241.000000,40.000000,329.509
241.250000,40.000000,328.829
241.500000,40.000000,328.529
241.750000,40.000000,328.089
242.000000,40.000000,327.749
242.250000,40.000000,324.629
242.500000,40.000000,323.669
242.750000,40.000000,322.399
243.000000,40.000000,319.649
243.250000,40.000000,319.659
243.500000,40.000000,318.269
239.250000,40.250000,323.129
239.500000,40.250000,324.269
239.750000,40.250000,324.539
240.000000,40.250000,325.139
240.250000,40.250000,327.419
240.500000,40.250000,327.509
240.750000,40.250000,327.849
241.000000,40.250000,328.429
241.250000,40.250000,328.069
241.500000,40.250000,327.509
241.750000,40.250000,326.399
242.000000,40.250000,327.159
242.250000,40.250000,324.309
242.500000,40.250000,322.179
242.750000,40.250000,321.299
243.000000,40.250000,318.889
243.250000,40.250000,318.419
243.500000,40.250000,317.279
239.250000,40.500000,322.309
239.500000,40.500000,322.799
239.750000,40.500000,323.049
240.000000,40.500000,323.969
240.250000,40.500000,326.279
240.500000,40.500000,326.969
240.750000,40.500000,326.979
241.000000,40.500000,327.039
241.250000,40.500000,326.909
241.500000,40.500000,326.859
241.750000,40.500000,325.419
242.000000,40.500000,325.479
242.250000,40.500000,324.529
242.500000,40.500000,321.649
242.750000,40.500000,320.039
243.000000,40.500000,318.329
243.250000,40.500000,317.389
243.500000,40.500000,316.709
239.250000,40.750000,320.739
239.500000,40.750000,321.349
239.750000,40.750000,321.489
240.000000,40.750000,322.569
240.250000,40.750000,324.559
240.500000,40.750000,326.079
240.750000,40.750000,326.009
241.000000,40.750000,325.389
241.250000,40.750000,325.589
241.500000,40.750000,325.959
241.750000,40.750000,324.669
242.000000,40.750000,323.749
242.250000,40.750000,323.709
242.500000,40.750000,321.339
242.750000,40.750000,319.289
243.000000,40.750000,317.579
243.250000,40.750000,316.639
243.500000,40.750000,316.089
239.250000,41.000000,318.619
239.500000,41.000000,319.759
239.750000,41.000000,320.099
240.000000,41.000000,321.429
240.250000,41.000000,322.559
240.500000,41.000000,323.819
240.750000,41.000000,324.399
241.000000,41.000000,323.929
241.250000,41.000000,324.239
241.500000,41.000000,324.479
241.750000,41.000000,323.589
242.000000,41.000000,322.389
242.250000,41.000000,321.989
242.500000,41.000000,320.269
242.750000,41.000000,318.559
243.000000,41.000000,316.639
243.250000,41.000000,315.669
243.500000,41.000000,315.139
239.250000,41.250000,316.579
239.500000,41.250000,318.189
239.750000,41.250000,319.399
240.000000,41.250000,320.449
240.250000,41.250000,320.949
240.500000,41.250000,321.569
240.750000,41.250000,322.559
241.000000,41.250000,322.939
241.250000,41.250000,322.969
241.500000,41.250000,322.829
241.750000,41.250000,322.209
242.000000,41.250000,321.819
242.250000,41.250000,320.919
242.500000,41.250000,319.389
242.750000,41.250000,317.959
243.000000,41.250000,315.489
243.250000,41.250000,314.339
243.500000,41.250000,314.259
239.250000,41.500000,315.169
239.500000,41.500000,316.579
239.750000,41.500000,318.479
240.000000,41.500000,319.219
240.250000,41.500000,319.549
240.500000,41.500000,320.069
240.750000,41.500000,321.069
241.000000,41.500000,322.209
241.250000,41.500000,321.739
241.500000,41.500000,321.019
241.750000,41.500000,320.629
242.000000,41.500000,321.259
242.250000,41.500000,319.939
242.500000,41.500000,318.029
242.750000,41.500000,316.769
243.000000,41.500000,313.739
243.250000,41.500000,312.419
243.500000,41.500000,312.759
239.250000,41.750000,314.469
239.500000,41.750000,315.629
239.750000,41.750000,317.009
240.000000,41.750000,317.629
240.250000,41.750000,318.089
240.500000,41.750000,318.489
240.750000,41.750000,319.589
241.000000,41.750000,321.039
241.250000,41.750000,320.379
241.500000,41.750000,319.639
241.750000,41.750000,319.039
242.000000,41.750000,320.209
242.250000,41.750000,319.069
242.500000,41.750000,317.179
242.750000,41.750000,315.859
243.000000,41.750000,312.459
243.250000,41.750000,311.229
243.500000,41.750000,311.529
239.250000,42.000000,312.469
239.500000,42.000000,314.349
239.750000,42.000000,315.749
240.000000,42.000000,316.209
240.250000,42.000000,316.739
240.500000,42.000000,316.989
240.750000,42.000000,318.339
241.000000,42.000000,319.479
241.250000,42.000000,319.109
241.500000,42.000000,318.729
241.750000,42.000000,317.949
242.000000,42.000000,318.499
242.250000,42.000000,318.189
242.500000,42.000000,316.229
242.750000,42.000000,315.159
243.000000,42.000000,311.819
243.250000,42.000000,310.529
243.500000,42.000000,310.149
239.250000,42.250000,310.749
239.500000,42.250000,312.479
239.750000,42.250000,314.439
240.000000,42.250000,314.589
240.250000,42.250000,315.189
240.500000,42.250000,315.569
240.750000,42.250000,316.959
241.000000,42.250000,317.839
241.250000,42.250000,317.319
241.500000,42.250000,317.819
241.750000,42.250000,317.019
242.000000,42.250000,316.699
242.250000,42.250000,316.579
242.500000,42.250000,314.529
242.750000,42.250000,313.149
243.000000,42.250000,310.359
243.250000,42.250000,309.019
243.500000,42.250000,308.429
239.250000,42.500000,309.329
239.500000,42.500000,311.089
239.750000,42.500000,313.139
240.000000,42.500000,312.779
240.250000,42.500000,312.849
240.500000,42.500000,313.929
240.750000,42.500000,315.319
241.000000,42.500000,316.049
241.250000,42.500000,315.769
241.500000,42.500000,316.629
241.750000,42.500000,315.989
242.000000,42.500000,314.699
242.250000,42.500000,314.429
242.500000,42.500000,313.049
242.750000,42.500000,311.399
243.000000,42.500000,308.949
243.250000,42.500000,307.379
243.500000,42.500000,307.029
lon,lat,WIND 150 mb d=2018102300 48 hour fcst
239.250000,40.000000,30.377
239.500000,40.000000,29.027
239.750000,40.000000,29.537
240.000000,40.000000,29.767
240.250000,40.000000,28.837
240.500000,40.000000,28.337
240.750000,40.000000,28.007
241.000000,40.000000,27.307
241.250000,40.000000,26.787
241.500000,40.000000,25.447
241.750000,40.000000,23.977
242.000000,40.000000,23.667
242.250000,40.000000,23.027
242.500000,40.000000,22.747
242.750000,40.000000,22.397
243.000000,40.000000,21.697
243.250000,40.000000,21.577
243.500000,40.000000,21.687
239.250000,40.250000,31.307
239.500000,40.250000,29.937
239.750000,40.250000,29.587
240.000000,40.250000,29.667
240.250000,40.250000,29.087
240.500000,40.250000,28.827
240.750000,40.250000,28.197
241.000000,40.250000,27.207
241.250000,40.250000,26.667
241.500000,40.250000,26.267
241.750000,40.250000,24.967
242.000000,40.250000,23.657
242.250000,40.250000,22.767
242.500000,40.250000,22.567
242.750000,40.250000,22.547
243.000000,40.250000,21.957
243.250000,40.250000,21.647
243.500000,40.250000,21.957
239.250000,40.500000,31.477
239.500000,40.500000,30.727
239.750000,40.500000,30.377
240.000000,40.500000,30.247
240.250000,40.500000,29.447
240.500000,40.500000,29.037
240.750000,40.500000,28.817
241.000000,40.500000,27.817
241.250000,40.500000,26.587
241.500000,40.500000,26.007
241.750000,40.500000,25.437
242.000000,40.500000,24.567
242.250000,40.500000,23.017
242.500000,40.500000,22.457
242.750000,40.500000,22.527
243.000000,40.500000,21.997
243.250000,40.500000,21.677
243.500000,40.500000,21.977
239.250000,40.750000,31.897
239.500000,40.750000,31.087
239.750000,40.750000,30.817
240.000000,40.750000,30.727
240.250000,40.750000,30.477
240.500000,40.750000,29.537
240.750000,40.750000,28.867
241.000000,40.750000,28.127
241.250000,40.750000,26.977
241.500000,40.750000,26.027
241.750000,40.750000,25.417
242.000000,40.750000,25.037
242.250000,40.750000,23.567
242.500000,40.750000,22.327
242.750000,40.750000,22.497
243.000000,40.750000,22.247
243.250000,40.750000,21.887
243.500000,40.750000,21.877
239.250000,41.000000,32.497
239.500000,41.000000,31.187
239.750000,41.000000,31.017
240.000000,41.000000,30.687
240.250000,41.000000,30.937
240.500000,41.000000,30.557
240.750000,41.000000,29.317
241.000000,41.000000,28.357
241.250000,41.000000,27.127
241.500000,41.000000,26.297
241.750000,41.000000,25.517
242.000000,41.000000,24.947
242.250000,41.000000,23.867
242.500000,41.000000,22.397
242.750000,41.000000,22.307
243.000000,41.000000,22.397
243.250000,41.000000,22.187
243.500000,41.000000,21.857
239.250000,41.250000,32.947
239.500000,41.250000,32.027
239.750000,41.250000,31.497
240.000000,41.250000,30.887
240.250000,41.250000,30.937
240.500000,41.250000,30.817
240.750000,41.250000,29.647
241.000000,41.250000,28.697
241.250000,41.250000,27.457
241.500000,41.250000,26.477
241.750000,41.250000,25.387
242.000000,41.250000,24.287
242.250000,41.250000,23.977
242.500000,41.250000,23.097
242.750000,41.250000,22.257
243.000000,41.250000,22.067
243.250000,41.250000,22.197
243.500000,41.250000,22.167
239.250000,41.500000,32.447
239.500000,41.500000,32.487
239.750000,41.500000,32.137
240.000000,41.500000,31.377
240.250000,41.500000,31.267
240.500000,41.500000,30.707
240.750000,41.500000,29.677
241.000000,41.500000,28.427
241.250000,41.500000,27.627
241.500000,41.500000,26.697
241.750000,41.500000,25.377
242.000000,41.500000,24.047
242.250000,41.500000,23.627
242.500000,41.500000,23.217
242.750000,41.500000,22.147
243.000000,41.500000,21.597
243.250000,41.500000,21.737
243.500000,41.500000,21.947
239.250000,41.750000,33.487
239.500000,41.750000,32.487
239.750000,41.750000,32.487
240.000000,41.750000,31.707
240.250000,41.750000,31.557
240.500000,41.750000,30.757
240.750000,41.750000,29.847
241.000000,41.750000,28.217
241.250000,41.750000,27.377
241.500000,41.750000,26.807
241.750000,41.750000,25.747
242.000000,41.750000,24.357
242.250000,41.750000,23.907
242.500000,41.750000,23.237
242.750000,41.750000,21.947
243.000000,41.750000,21.427
243.250000,41.750000,21.507
243.500000,41.750000,21.617
239.250000,42.000000,34.117
239.500000,42.000000,33.207
239.750000,42.000000,32.897
240.000000,42.000000,32.147
240.250000,42.000000,31.477
240.500000,42.000000,30.717
240.750000,42.000000,29.797
241.000000,42.000000,28.237
241.250000,42.000000,26.937
241.500000,42.000000,26.597
241.750000,42.000000,25.967
242.000000,42.000000,24.637
242.250000,42.000000,24.007
242.500000,42.000000,23.747
242.750000,42.000000,22.317
243.000000,42.000000,21.427
243.250000,42.000000,21.607
243.500000,42.000000,21.577
239.250000,42.250000,33.847
239.500000,42.250000,33.297
239.750000,42.250000,32.757
240.000000,42.250000,32.877
240.250000,42.250000,31.807
240.500000,42.250000,30.927
240.750000,42.250000,29.947
241.000000,42.250000,28.537
241.250000,42.250000,26.697
241.500000,42.250000,25.817
241.750000,42.250000,25.787
242.000000,42.250000,25.217
242.250000,42.250000,24.237
242.500000,42.250000,23.657
242.750000,42.250000,22.417
243.000000,42.250000,21.237
243.250000,42.250000,21.517
243.500000,42.250000,21.757
239.250000,42.500000,34.147
239.500000,42.500000,33.407
239.750000,42.500000,32.547
240.000000,42.500000,32.677
240.250000,42.500000,32.077
240.500000,42.500000,31.027
240.750000,42.500000,29.957
241.000000,42.500000,28.547
241.250000,42.500000,27.167
241.500000,42.500000,25.757
241.750000,42.500000,24.897
242.000000,42.500000,24.897
242.250000,42.500000,24.187
242.500000,42.500000,23.507
242.750000,42.500000,22.457
243.000000,42.500000,21.147
243.250000,42.500000,21.237
243.500000,42.500000,21.987
lon,lat,WDIR 200 mb d=2018102300 48 hour fcst
239.250000,40.000000,318.188
239.500000,40.000000,317.888
239.750000,40.000000,319.188
240.000000,40.000000,319.388
240.250000,40.000000,319.588
240.500000,40.000000,319.488
240.750000,40.000000,319.988
241.000000,40.000000,320.888
241.250000,40.000000,321.088
241.500000,40.000000,320.588
241.750000,40.000000,319.988
242.000000,40.000000,319.588
242.250000,40.000000,319.788
242.500000,40.000000,319.788
242.750000,40.000000,320.088
243.000000,40.000000,319.388
243.250000,40.000000,319.488
243.500000,40.000000,320.388
239.250000,40.250000,316.488
239.500000,40.250000,316.488
239.750000,40.250000,317.288
240.000000,40.250000,317.588
240.250000,40.250000,317.788
240.500000,40.250000,318.088
240.750000,40.250000,318.488
241.000000,40.250000,319.488
241.250000,40.250000,319.588
241.500000,40.250000,319.088
241.750000,40.250000,317.988
242.000000,40.250000,318.188
242.250000,40.250000,318.388
242.500000,40.250000,318.788
242.750000,40.250000,318.788
243.000000,40.250000,317.988
243.250000,40.250000,317.888
243.500000,40.250000,318.988
239.250000,40.500000,315.088
239.500000,40.500000,315.288
239.750000,40.500000,315.788
240.000000,40.500000,315.488
240.250000,40.500000,316.088
240.500000,40.500000,316.588
240.750000,40.500000,316.388
241.000000,40.500000,317.588
241.250000,40.500000,317.988
241.500000,40.500000,317.488
241.750000,40.500000,316.588
242.000000,40.500000,316.388
242.250000,40.500000,316.488
242.500000,40.500000,316.688
242.750000,40.500000,317.188
243.000000,40.500000,316.588
243.250000,40.500000,316.488
243.500000,40.500000,317.288
239.250000,40.750000,313.088
239.500000,40.750000,313.788
239.750000,40.750000,313.488
240.000000,40.750000,313.388
240.250000,40.750000,314.588
240.500000,40.750000,314.688
240.750000,40.750000,314.588
241.000000,40.750000,315.688
241.250000,40.750000,316.188
241.500000,40.750000,315.688
241.750000,40.750000,315.288
242.000000,40.750000,314.888
242.250000,40.750000,314.688
242.500000,40.750000,314.888
242.750000,40.750000,315.488
243.000000,40.750000,314.788
243.250000,40.750000,314.588
243.500000,40.750000,315.088
239.250000,41.000000,311.688
239.500000,41.000000,311.988
239.750000,41.000000,311.588
240.000000,41.000000,311.688
240.250000,41.000000,312.688
240.500000,41.000000,312.688
240.750000,41.000000,312.988
241.000000,41.000000,313.888
241.250000,41.000000,314.488
241.500000,41.000000,314.188
241.750000,41.000000,313.788
242.000000,41.000000,313.388
242.250000,41.000000,312.888
242.500000,41.000000,313.088
242.750000,41.000000,313.288
243.000000,41.000000,313.088
243.250000,41.000000,312.888
243.500000,41.000000,313.188
239.250000,41.250000,310.488
239.500000,41.250000,310.488
239.750000,41.250000,310.188
240.000000,41.250000,310.188
240.250000,41.250000,311.188
240.500000,41.250000,311.388
240.750000,41.250000,311.288
241.000000,41.250000,311.988
241.250000,41.250000,312.588
241.500000,41.250000,312.588
241.750000,41.250000,312.188
242.000000,41.250000,311.488
242.250000,41.250000,310.688
242.500000,41.250000,310.988
242.750000,41.250000,310.888
243.000000,41.250000,310.688
243.250000,41.250000,310.988
243.500000,41.250000,311.488
239.250000,41.500000,309.088
239.500000,41.500000,308.688
239.750000,41.500000,308.388
240.000000,41.500000,309.088
240.250000,41.500000,309.988
240.500000,41.500000,310.388
240.750000,41.500000,310.088
241.000000,41.500000,309.888
241.250000,41.500000,310.688
241.500000,41.500000,310.888
241.750000,41.500000,310.488
242.000000,41.500000,309.588
242.250000,41.500000,309.188
242.500000,41.500000,309.588
242.750000,41.500000,309.688
243.000000,41.500000,309.488
243.250000,41.500000,309.888
243.500000,41.500000,310.388
239.250000,41.750000,308.388
239.500000,41.750000,307.888
239.750000,41.750000,307.688
240.000000,41.750000,307.888
240.250000,41.750000,308.888
240.500000,41.750000,309.088
240.750000,41.750000,308.288
241.000000,41.750000,308.288
241.250000,41.750000,309.288
241.500000,41.750000,309.388
241.750000,41.750000,308.588
242.000000,41.750000,307.988
242.250000,41.750000,307.888
242.500000,41.750000,307.688
242.750000,41.750000,307.888
243.000000,41.750000,307.988
243.250000,41.750000,307.988
243.500000,41.750000,308.688
239.250000,42.000000,306.888
239.500000,42.000000,306.788
239.750000,42.000000,307.388
240.000000,42.000000,307.288
240.250000,42.000000,307.788
240.500000,42.000000,307.588
240.750000,42.000000,306.888
241.000000,42.000000,306.888
241.250000,42.000000,307.588
241.500000,42.000000,307.588
241.750000,42.000000,306.588
242.000000,42.000000,306.288
242.250000,42.000000,306.088
242.500000,42.000000,305.388
242.750000,42.000000,305.488
243.000000,42.000000,306.188
243.250000,42.000000,305.888
243.500000,42.000000,306.588
239.250000,42.250000,305.788
239.500000,42.250000,305.188
239.750000,42.250000,305.788
240.000000,42.250000,305.788
240.250000,42.250000,306.188
240.500000,42.250000,305.988
240.750000,42.250000,305.588
241.000000,42.250000,305.288
241.250000,42.250000,305.488
241.500000,42.250000,305.488
241.750000,42.250000,304.788
242.000000,42.250000,304.088
242.250000,42.250000,304.088
242.500000,42.250000,304.288
242.750000,42.250000,303.688
243.000000,42.250000,304.688
243.250000,42.250000,304.288
243.500000,42.250000,304.788
239.250000,42.500000,304.488
239.500000,42.500000,303.988
239.750000,42.500000,304.288
240.000000,42.500000,304.588
240.250000,42.500000,304.688
240.500000,42.500000,304.188
240.750000,42.500000,303.988
241.000000,42.500000,303.488
241.250000,42.500000,303.688
241.500000,42.500000,303.888
241.750000,42.500000,303.988
242.000000,42.500000,303.388
242.250000,42.500000,302.788
242.500000,42.500000,302.588
242.750000,42.500000,302.088
243.000000,42.500000,302.788
243.250000,42.500000,302.888
243.500000,42.500000,303.488
lon,lat,WIND 200 mb d=2018102300 48 hour fcst
239.250000,40.000000,34.6121
239.500000,40.000000,34.6121
239.750000,40.000000,33.7121
240.000000,40.000000,33.5121
240.250000,40.000000,34.3121
240.500000,40.000000,34.4121
240.750000,40.000000,34.1121
241.000000,40.000000,33.5121
241.250000,40.000000,32.8121
241.500000,40.000000,32.5121
241.750000,40.000000,31.9121
242.000000,40.000000,31.1121
242.250000,40.000000,30.1121
242.500000,40.000000,29.0121
242.750000,40.000000,27.7121
243.000000,40.000000,26.4121
243.250000,40.000000,25.7121
243.500000,40.000000,25.1121
239.250000,40.250000,34.4121
239.500000,40.250000,34.7121
239.750000,40.250000,34.5121
240.000000,40.250000,34.1121
240.250000,40.250000,34.3121
240.500000,40.250000,34.6121
240.750000,40.250000,34.7121
241.000000,40.250000,33.9121
241.250000,40.250000,32.9121
241.500000,40.250000,32.1121
241.750000,40.250000,31.7121
242.000000,40.250000,31.2121
242.250000,40.250000,30.6121
242.500000,40.250000,29.5121
242.750000,40.250000,28.0121
243.000000,40.250000,26.5121
243.250000,40.250000,25.6121
243.500000,40.250000,25.0121
239.250000,40.500000,34.9121
239.500000,40.500000,34.3121
239.750000,40.500000,34.6121
240.000000,40.500000,34.7121
240.250000,40.500000,34.9121
240.500000,40.500000,34.7121
240.750000,40.500000,34.6121
241.000000,40.500000,34.1121
241.250000,40.500000,33.3121
241.500000,40.500000,32.3121
241.750000,40.500000,31.2121
242.000000,40.500000,30.8121
242.250000,40.500000,30.4121
242.500000,40.500000,29.8121
242.750000,40.500000,28.3121
243.000000,40.500000,26.8121
243.250000,40.500000,25.7121
243.500000,40.500000,25.1121
239.250000,40.750000,35.2121
239.500000,40.750000,34.2121
239.750000,40.750000,34.4121
240.000000,40.750000,34.7121
240.250000,40.750000,35.0121
240.500000,40.750000,35.1121
240.750000,40.750000,34.7121
241.000000,40.750000,34.1121
241.250000,40.750000,33.4121
241.500000,40.750000,32.4121
241.750000,40.750000,31.3121
242.000000,40.750000,30.5121
242.250000,40.750000,30.0121
242.500000,40.750000,29.4121
242.750000,40.750000,28.1121
243.000000,40.750000,26.8121
243.250000,40.750000,25.7121
243.500000,40.750000,25.1121
239.250000,41.000000,35.3121
239.500000,41.000000,34.5121
239.750000,41.000000,34.3121
240.000000,41.000000,34.8121
240.250000,41.000000,34.6121
240.500000,41.000000,34.7121
240.750000,41.000000,34.7121
241.000000,41.000000,34.3121
241.250000,41.000000,33.4121
241.500000,41.000000,32.4121
241.750000,41.000000,31.5121
242.000000,41.000000,30.7121
242.250000,41.000000,29.8121
242.500000,41.000000,29.1121
242.750000,41.000000,27.9121
243.000000,41.000000,26.6121
243.250000,41.000000,25.7121
243.500000,41.000000,25.1121
239.250000,41.250000,34.6121
239.500000,41.250000,34.7121
239.750000,41.250000,34.7121
240.000000,41.250000,35.1121
240.250000,41.250000,34.9121
240.500000,41.250000,34.3121
240.750000,41.250000,34.4121
241.000000,41.250000,34.1121
241.250000,41.250000,33.2121
241.500000,41.250000,32.2121
241.750000,41.250000,31.5121
242.000000,41.250000,30.6121
242.250000,41.250000,29.7121
