Altitude,Latitude,Longitude,
639.981663271,40.852543763,-119.120161081
644.611965179,40.8525622805,-119.12013466
649.242267086,40.8525807991,-119.120108238
653.872568994,40.852599319,-119.120081815
658.502870902,40.85261784,-119.120055391
663.13317281,40.8526363623,-119.120028967
667.763474718,40.8526548858,-119.120002541
672.393776625,40.8526734104,-119.119976115
677.024078533,40.8526919363,-119.119949689
681.654380441,40.8527104634,-119.119923261
686.284682349,40.8527289917,-119.119896833
690.914984256,40.8527475212,-119.119870403
695.545286164,40.8527660519,-119.119843974
700.175588072,40.8527845837,-119.119817543
704.80588998,40.8528031168,-119.119791111
709.436191887,40.8528216511,-119.119764679
714.066493795,40.8528401866,-119.119738246
718.696795703,40.8528587233,-119.119711812
723.327097611,40.8528772612,-119.119685378
727.957399518,40.8528958003,-119.119658942
732.587701426,40.8529143406,-119.119632506
737.218003334,40.8529328821,-119.119606069
741.848305242,40.8529514249,-119.119579631
746.478607149,40.8529699688,-119.119553192
751.108909057,40.8529885139,-119.119526753
755.739210965,40.8530070602,-119.119500313
760.369512873,40.8530256077,-119.119473872
764.999814781,40.8530441564,-119.11944743
769.630116688,40.8530627063,-119.119420988
774.260418596,40.8530812574,-119.119394544
778.890720504,40.8530998097,-119.1193681
783.521022412,40.8531183632,-119.119341655
788.151324319,40.8531369179,-119.11931521
792.781626227,40.8531554738,-119.119288763
797.411928135,40.8531740309,-119.119262316
802.042230043,40.8531925892,-119.119235868
806.67253195,40.8532111487,-119.119209419
811.302833858,40.8532297094,-119.119182969
815.933135766,40.8532482713,-119.119156518
820.563437674,40.8532668344,-119.119130067
825.193739581,40.8532853986,-119.119103615
829.824041489,40.8533039641,-119.119077162
834.454343397,40.8533225308,-119.119050708
839.084645305,40.8533410987,-119.119024254
843.714947212,40.8533596677,-119.118997799
848.34524912,40.853378238,-119.118971343
852.975551028,40.8533968094,-119.118944886
857.605852936,40.8534153821,-119.118918428
862.236154843,40.853433956,-119.118891969
866.866456751,40.853452531,-119.11886551
871.496758659,40.8534711072,-119.11883905
876.127060567,40.8534896847,-119.118812589
880.757362475,40.8535082633,-119.118786127
885.387664382,40.8535268431,-119.118759665
890.01796629,40.8535454241,-119.118733201
894.648268198,40.8535640063,-119.118706737
899.278570106,40.8535825897,-119.118680272
903.908872013,40.8536011743,-119.118653807
908.539173921,40.8536197601,-119.11862734
913.169475829,40.8536383471,-119.118600873
917.799777737,40.8536569353,-119.118574404
922.430079644,40.8536755246,-119.118547935
927.060381552,40.8536941152,-119.118521466
931.69068346,40.853712707,-119.118494995
936.320985368,40.8537312999,-119.118468524
940.951287275,40.853749894,-119.118442051
945.581589183,40.8537684893,-119.118415578
950.211891091,40.8537870859,-119.118389104
954.842192999,40.8538056836,-119.11836263
959.472494906,40.8538242825,-119.118336154
964.102796814,40.8538428825,-119.118309678
968.733098722,40.8538614838,-119.118283201
973.36340063,40.8538800863,-119.118256723
977.993702538,40.8538986899,-119.118230244
982.624004445,40.8539172948,-119.118203764
987.254306353,40.8539359008,-119.118177284
991.884608261,40.8539545081,-119.118150803
996.514910169,40.8539731165,-119.118124321
1001.14521208,40.8539917261,-119.118097838
1005.77551398,40.8540103369,-119.118071354
1010.40581589,40.8540289488,-119.11804487
1015.0361178,40.854047562,-119.118018384
1019.66641971,40.8540661763,-119.117991898
1024.29672162,40.8540847919,-119.117965411
1028.92702352,40.8541034086,-119.117938923
1033.55732543,40.8541220265,-119.117912435
1038.18762734,40.8541406456,-119.117885945
1042.81792925,40.8541592659,-119.117859455
1047.44823115,40.8541778874,-119.117832964
1052.07853306,40.8541965101,-119.117806472
1056.70883497,40.8542151339,-119.117779979
1061.33913688,40.8542337589,-119.117753486
1065.96943878,40.8542523852,-119.117726991
1070.59974069,40.8542710126,-119.117700496
1075.2300426,40.8542896411,-119.117674
1079.86034451,40.8543082709,-119.117647503
1084.49064642,40.8543269019,-119.117621006
1089.12094832,40.854345534,-119.117594507
1093.75125023,40.8543641673,-119.117568008
1098.38155214,40.8543828019,-119.117541507
1103.01185405,40.8544014375,-119.117515006
1107.64215595,40.8544200744,-119.117488505
1112.27245786,40.8544387125,-119.117462002
1116.90275977,40.8544573517,-119.117435498
1121.53306168,40.8544759922,-119.117408994
1126.16336359,40.8544946338,-119.117382489
1130.79366549,40.8545132766,-119.117355983
1135.4239674,40.8545319205,-119.117329476
1140.05426931,40.8545505657,-119.117302968
1144.68457122,40.854569212,-119.11727646
1149.31487312,40.8545878595,-119.11724995
1153.94517503,40.8546065082,-119.11722344
1158.57547694,40.8546251581,-119.117196929
1163.20577885,40.8546438092,-119.117170417
1167.83608076,40.8546624614,-119.117143905
1172.46638266,40.8546811149,-119.117117391
1177.09668457,40.8546997695,-119.117090877
1181.72698648,40.8547184252,-119.117064361
1186.35728839,40.8547370822,-119.117037845
1190.98759029,40.8547557403,-119.117011328
1195.6178922,40.8547743997,-119.116984811
1200.24819411,40.8547930602,-119.116958292
1204.87849602,40.8548117218,-119.116931772
1209.50879793,40.8548303847,-119.116905252
1214.13909983,40.8548490487,-119.116878731
1218.76940174,40.854867714,-119.116852209
1223.39970365,40.8548863804,-119.116825686
1228.03000556,40.8549050479,-119.116799163
1232.66030746,40.8549237167,-119.116772638
1237.29060937,40.8549423866,-119.116746113
1241.92091128,40.8549610577,-119.116719586
1246.55121319,40.85497973,-119.116693059
1251.1815151,40.8549984034,-119.116666531
1255.811817,40.8550170781,-119.116640003
1260.44211891,40.8550357539,-119.116613473
1265.07242082,40.8550544309,-119.116586943
1269.70272273,40.855073109,-119.116560411
1274.33302463,40.8550917884,-119.116533879
1278.96332654,40.8551104689,-119.116507346
1283.59362845,40.8551291506,-119.116480812
1288.22393036,40.8551478334,-119.116454278
1292.85423227,40.8551665175,-119.116427742
1297.48453417,40.8551852027,-119.116401206
1302.11483608,40.8552038891,-119.116374668
1306.74513799,40.8552225766,-119.11634813
1311.3754399,40.8552412654,-119.116321591
1316.0057418,40.8552599553,-119.116295051
1320.63604371,40.8552786463,-119.116268511
1325.26634562,40.8552973386,-119.116241969
1329.89664753,40.855316032,-119.116215427
1334.52694944,40.8553347266,-119.116188883
1339.15725134,40.8553534224,-119.116162339
1343.78755325,40.8553721193,-119.116135794
1348.41785516,40.8553908175,-119.116109248
1353.04815707,40.8554095167,-119.116082702
1357.67845897,40.8554282172,-119.116056154
1362.30876088,40.8554469188,-119.116029605
1366.93906279,40.8554656216,-119.116003056
1371.5693647,40.8554843256,-119.115976506
1376.1996666,40.8555030307,-119.115949955
1380.82996851,40.8555217371,-119.115923403
1385.46027042,40.8555404445,-119.11589685
1390.09057233,40.8555591532,-119.115870297
1394.72087424,40.855577863,-119.115843742
1399.35117614,40.855596574,-119.115817187
1403.98147805,40.8556152862,-119.115790631
1408.61177996,40.8556339995,-119.115764073
1413.24208187,40.855652714,-119.115737516
1417.87238377,40.8556714297,-119.115710957
1422.50268568,40.8556901465,-119.115684397
1427.13298759,40.8557088645,-119.115657836
1431.7632895,40.8557275837,-119.115631275
1436.39359141,40.855746304,-119.115604713
1441.02389331,40.8557650255,-119.115578149
1445.65419522,40.8557837482,-119.115551585
1450.28449713,40.8558024721,-119.11552502
1454.91479904,40.8558211971,-119.115498455
1459.54510094,40.8558399233,-119.115471888
1464.17540285,40.8558586506,-119.11544532
1468.80570476,40.8558773791,-119.115418752
1473.43600667,40.8558961088,-119.115392183
1478.06630858,40.8559148396,-119.115365613
1482.69661048,40.8559335716,-119.115339042
1487.32691239,40.8559523048,-119.11531247
1491.9572143,40.8559710391,-119.115285897
1496.58751621,40.8559897746,-119.115259323
1501.21781811,40.8560085113,-119.115232749
1505.84812002,40.8560272491,-119.115206173
1510.47842193,40.8560459881,-119.115179597
1515.10872384,40.8560647283,-119.11515302
1519.73902575,40.8560834696,-119.115126442
1524.36932765,40.8561022121,-119.115099863
1528.99962956,40.8561209557,-119.115073283
1533.62993147,40.8561397006,-119.115046702
1538.26023338,40.8561584465,-119.11502012
1542.89053528,40.8561771937,-119.114993538
1547.52083719,40.856195942,-119.114966955
1552.1511391,40.8562146914,-119.11494037
1556.78144101,40.8562334421,-119.114913785
1561.41174292,40.8562521938,-119.114887199
1566.04204482,40.8562709468,-119.114860612
1570.67234673,40.8562897009,-119.114834024
1575.30264864,40.8563084562,-119.114807436
1579.93295055,40.8563272126,-119.114780846
1584.56325245,40.8563459702,-119.114754256
1589.19355436,40.8563647289,-119.114727664
1593.82385627,40.8563834889,-119.114701072
1598.45415818,40.8564022499,-119.114674479
1603.08446009,40.8564210122,-119.114647885
1607.71476199,40.8564397756,-119.11462129
1612.3450639,40.8564585401,-119.114594694
1616.97536581,40.8564773058,-119.114568097
1621.60566772,40.8564960727,-119.1145415
1626.23596962,40.8565148407,-119.114514901
1630.86627153,40.8565336099,-119.114488302
1635.49657344,40.8565523802,-119.114461702
1640.12687535,40.8565711517,-119.1144351
1644.75717726,40.8565899244,-119.114408498
1649.38747916,40.8566086982,-119.114381895
1654.01778107,40.8566274732,-119.114355292
1658.64808298,40.8566462493,-119.114328687
1663.27838489,40.8566650266,-119.114302081
1667.90868679,40.856683805,-119.114275475
1672.5389887,40.8567025846,-119.114248867
1677.16929061,40.8567213654,-119.114222259
1681.79959252,40.8567401473,-119.11419565
1686.42989442,40.8567589304,-119.114169039
1691.06019633,40.8567777146,-119.114142428
1695.69049824,40.8567965,-119.114115816
1700.32080015,40.8568152865,-119.114089204
1704.95110206,40.8568340742,-119.11406259
1709.58140396,40.856852863,-119.114035975
1714.21170587,40.856871653,-119.11400936
1718.84200778,40.8568904442,-119.113982743
1723.47230969,40.8569092365,-119.113956126
1728.10261159,40.8569280299,-119.113929507
1732.7329135,40.8569468246,-119.113902888
1737.36321541,40.8569656203,-119.113876268
1741.99351732,40.8569844172,-119.113849647
1746.62381923,40.8570032153,-119.113823025
1751.25412113,40.8570220145,-119.113796402
1755.88442304,40.8570408149,-119.113769779
1760.51472495,40.8570596164,-119.113743154
1765.14502686,40.8570784191,-119.113716528
1769.77532876,40.8570972229,-119.113689902
1774.40563067,40.8571160279,-119.113663275
1779.03593258,40.857134834,-119.113636646
1783.66623449,40.8571536413,-119.113610017
1788.2965364,40.8571724498,-119.113583387
1792.9268383,40.8571912593,-119.113556756
1797.55714021,40.8572100701,-119.113530124
1802.18744212,40.857228882,-119.113503491
1806.81774403,40.857247695,-119.113476857
1811.44804593,40.8572665092,-119.113450223
1816.07834784,40.8572853245,-119.113423587
1820.70864975,40.857304141,-119.11339695
1825.33895166,40.8573229586,-119.113370313
1829.96925357,40.8573417774,-119.113343675
1834.59955547,40.8573605973,-119.113317035
1839.22985738,40.8573794184,-119.113290395
1843.86015929,40.8573982406,-119.113263754
1848.4904612,40.857417064,-119.113237112
1853.1207631,40.8574358885,-119.113210469
1857.75106501,40.8574547142,-119.113183825
1862.38136692,40.857473541,-119.11315718
1867.01166883,40.8574923689,-119.113130535
1871.64197074,40.857511198,-119.113103888
1876.27227264,40.8575300283,-119.11307724
1880.90257455,40.8575488597,-119.113050592
1885.53287646,40.8575676922,-119.113023942
1890.16317837,40.8575865259,-119.112997292
1894.79348027,40.8576053607,-119.112970641
1899.42378218,40.8576241967,-119.112943989
1904.05408409,40.8576430338,-119.112917336
1908.684386,40.8576618721,-119.112890681
1913.31468791,40.8576807115,-119.112864026
1917.94498981,40.8576995521,-119.112837371
1922.57529172,40.8577183938,-119.112810714
1927.20559363,40.8577372366,-119.112784056
1931.83589554,40.8577560806,-119.112757397
1936.46619744,40.8577749257,-119.112730738
1941.09649935,40.857793772,-119.112704077
1945.72680126,40.8578126194,-119.112677416
1950.35710317,40.857831468,-119.112650753
1954.98740508,40.8578503177,-119.11262409
1959.61770698,40.8578691685,-119.112597425
1964.24800889,40.8578880205,-119.11257076
1968.8783108,40.8579068737,-119.112544094
1973.50861271,40.8579257279,-119.112517427
1978.13891461,40.8579445833,-119.112490759
1982.76921652,40.8579634399,-119.11246409
1987.39951843,40.8579822976,-119.11243742
1992.02982034,40.8580011564,-119.112410749
1996.66012224,40.8580200164,-119.112384077
2001.29042415,40.8580388775,-119.112357405
2005.92072606,40.8580577397,-119.112330731
2010.55102797,40.8580766031,-119.112304056
2015.18132988,40.8580954677,-119.112277381
2019.81163178,40.8581143333,-119.112250704
2024.44193369,40.8581332002,-119.112224027
2029.0722356,40.8581520681,-119.112197348
2033.70253751,40.8581709372,-119.112170669
2038.33283941,40.8581898074,-119.112143989
2042.96314132,40.8582086788,-119.112117308
2047.59344323,40.8582275513,-119.112090625
2052.22374514,40.8582464249,-119.112063942
2056.85404705,40.8582652997,-119.112037258
2061.48434895,40.8582841756,-119.112010573
2066.11465086,40.8583030527,-119.111983887
2070.74495277,40.8583219308,-119.1119572
2075.37525468,40.8583408102,-119.111930513
2080.00555658,40.8583596906,-119.111903824
2084.63585849,40.8583785722,-119.111877134
2089.2661604,40.8583974549,-119.111850443
2093.89646231,40.8584163388,-119.111823752
2098.52676422,40.8584352238,-119.111797059
2103.15706612,40.8584541099,-119.111770365
2107.78736803,40.8584729972,-119.111743671
2112.41766994,40.8584918856,-119.111716976
2117.04797185,40.8585107752,-119.111690279
2121.67827375,40.8585296658,-119.111663582
2126.30857566,40.8585485576,-119.111636883
2130.93887757,40.8585674506,-119.111610184
2135.56917948,40.8585863446,-119.111583484
2140.19948139,40.8586052399,-119.111556783
2144.82978329,40.8586241362,-119.111530081
2149.4600852,40.8586430337,-119.111503377
2154.09038711,40.8586619323,-119.111476673
2158.72068902,40.858680832,-119.111449968
2163.35099092,40.8586997329,-119.111423262
2167.98129283,40.8587186349,-119.111396555
2172.61159474,40.858737538,-119.111369848
2177.24189665,40.8587564423,-119.111343139
2181.87219856,40.8587753477,-119.111316429
2186.50250046,40.8587942542,-119.111289718
2191.13280237,40.8588131618,-119.111263006
2195.76310428,40.8588320706,-119.111236294
2200.39340619,40.8588509805,-119.11120958
2205.02370809,40.8588698916,-119.111182865
2209.65401,40.8588888038,-119.11115615
2214.28431191,40.8589077171,-119.111129433
2218.91461382,40.8589266315,-119.111102716
2223.54491573,40.8589455471,-119.111075997
2228.17521763,40.8589644638,-119.111049278
2232.80551954,40.8589833816,-119.111022557
2237.43582145,40.8590023005,-119.110995836
2242.06612336,40.8590212206,-119.110969113
2246.69642526,40.8590401418,-119.11094239
2251.32672717,40.8590590641,-119.110915666
2255.95702908,40.8590779876,-119.11088894
2260.58733099,40.8590969122,-119.110862214
2265.21763289,40.8591158379,-119.110835487
2269.8479348,40.8591347647,-119.110808759
2274.47823671,40.8591536927,-119.11078203
2279.10853862,40.8591726218,-119.110755299
2283.73884053,40.859191552,-119.110728568
2288.36914243,40.8592104833,-119.110701836
2292.99944434,40.8592294158,-119.110675103
2297.62974625,40.8592483494,-119.110648369
2302.26004816,40.8592672841,-119.110621634
2306.89035006,40.85928622,-119.110594898
2311.52065197,40.8593051569,-119.110568161
2316.15095388,40.859324095,-119.110541423
2320.78125579,40.8593430342,-119.110514684
2325.4115577,40.8593619746,-119.110487944
2330.0418596,40.859380916,-119.110461203
2334.67216151,40.8593998586,-119.110434461
2339.30246342,40.8594188023,-119.110407719
2343.93276533,40.8594377472,-119.110380975
2348.56306723,40.8594566931,-119.11035423
2353.19336914,40.8594756402,-119.110327484
2357.82367105,40.8594945884,-119.110300737
2362.45397296,40.8595135377,-119.110273989
2367.08427487,40.8595324882,-119.110247241
2371.71457677,40.8595514397,-119.110220491
2376.34487868,40.8595703924,-119.11019374
2380.97518059,40.8595893462,-119.110166988
2385.6054825,40.8596083012,-119.110140236
2390.2357844,40.8596272572,-119.110113482
2394.86608631,40.8596462144,-119.110086727
2399.49638822,40.8596651727,-119.110059972
2404.12669013,40.8596841321,-119.110033215
2408.75699204,40.8597030926,-119.110006457
2413.38729394,40.8597220542,-119.109979699
2418.01759585,40.859741017,-119.109952939
2422.64789776,40.8597599809,-119.109926178
2427.27819967,40.8597789459,-119.109899417
2431.90850157,40.859797912,-119.109872654
2436.53880348,40.8598168792,-119.10984589
2441.16910539,40.8598358476,-119.109819126
2445.7994073,40.8598548171,-119.10979236
2450.42970921,40.8598737877,-119.109765594
2455.06001111,40.8598927594,-119.109738826
2459.69031302,40.8599117322,-119.109712057
2464.32061493,40.8599307061,-119.109685288
2468.95091684,40.8599496812,-119.109658517
2473.58121874,40.8599686574,-119.109631746
2478.21152065,40.8599876347,-119.109604973
2482.84182256,40.8600066131,-119.109578199
2487.47212447,40.8600255926,-119.109551425
2492.10242638,40.8600445732,-119.109524649
2496.73272828,40.860063555,-119.109497873
2501.36303019,40.8600825379,-119.109471095
2505.9933321,40.8601015218,-119.109444316
2510.62363401,40.8601205069,-119.109417537
2515.25393591,40.8601394931,-119.109390756
2519.88423782,40.8601584805,-119.109363975
2524.51453973,40.8601774689,-119.109337192
2529.14484164,40.8601964585,-119.109310408
2533.77514355,40.8602154491,-119.109283624
2538.40544545,40.8602344409,-119.109256838
2543.03574736,40.8602534338,-119.109230051
2547.66604927,40.8602724278,-119.109203264
2552.29635118,40.8602914229,-119.109176475
2556.92665308,40.8603104191,-119.109149685
2561.55695499,40.8603294165,-119.109122895
2566.1872569,40.8603484149,-119.109096103
2570.81755881,40.8603674145,-119.10906931
2575.44786071,40.8603864152,-119.109042517
2580.07816262,40.8604054169,-119.109015722
2584.70846453,40.8604244198,-119.108988926
2589.33876644,40.8604434238,-119.108962129
2593.96906835,40.8604624289,-119.108935332
2598.59937025,40.8604814352,-119.108908533
2603.22967216,40.8605004425,-119.108881733
2607.85997407,40.8605194509,-119.108854932
2612.49027598,40.8605384605,-119.108828131
2617.12057788,40.8605574712,-119.108801328
2621.75087979,40.8605764829,-119.108774524
2626.3811817,40.8605954958,-119.108747719
2631.01148361,40.8606145098,-119.108720913
2635.64178552,40.8606335249,-119.108694106
2640.27208742,40.8606525411,-119.108667298
2644.90238933,40.8606715584,-119.108640489
2649.53269124,40.8606905768,-119.108613679
2654.16299315,40.8607095963,-119.108586868
2658.79329505,40.8607286169,-119.108560056
2663.42359696,40.8607476387,-119.108533243
2668.05389887,40.8607666615,-119.108506429
2672.68420078,40.8607856855,-119.108479614
2677.31450269,40.8608047105,-119.108452798
2681.94480459,40.8608237367,-119.108425981
2686.5751065,40.8608427639,-119.108399163
2691.20540841,40.8608617923,-119.108372343
2695.83571032,40.8608808218,-119.108345523
2700.46601222,40.8608998524,-119.108318702
2705.09631413,40.860918884,-119.10829188
2709.72661604,40.8609379168,-119.108265056
2714.35691795,40.8609569507,-119.108238232
2718.98721986,40.8609759857,-119.108211407
2723.61752176,40.8609950218,-119.10818458
2728.24782367,40.861014059,-119.108157753
2732.87812558,40.8610330973,-119.108130924
2737.50842749,40.8610521367,-119.108104095
2742.13872939,40.8610711772,-119.108077264
2746.7690313,40.8610902188,-119.108050433
2751.39933321,40.8611092615,-119.1080236
2756.02963512,40.8611283054,-119.107996766
2760.65993703,40.8611473503,-119.107969932
2765.29023893,40.8611663963,-119.107943096
2769.92054084,40.8611854434,-119.107916259
2774.55084275,40.8612044916,-119.107889422
2779.18114466,40.8612235409,-119.107862583
2783.81144656,40.8612425914,-119.107835743
2788.44174847,40.8612616429,-119.107808902
2793.07205038,40.8612806955,-119.10778206
2797.70235229,40.8612997492,-119.107755217
2802.3326542,40.861318804,-119.107728373
2806.9629561,40.8613378599,-119.107701528
2811.59325801,40.861356917,-119.107674682
2816.22355992,40.8613759751,-119.107647835
2820.85386183,40.8613950343,-119.107620987
2825.48416373,40.8614140946,-119.107594137
2830.11446564,40.861433156,-119.107567287
2834.74476755,40.8614522185,-119.107540436
2839.37506946,40.8614712821,-119.107513583
2844.00537137,40.8614903468,-119.10748673
2848.63567327,40.8615094126,-119.107459876
2853.26597518,40.8615284795,-119.10743302
2857.89627709,40.8615475475,-119.107406164
2862.526579,40.8615666166,-119.107379306
2867.1568809,40.8615856867,-119.107352447
2871.78718281,40.861604758,-119.107325588
2876.41748472,40.8616238304,-119.107298727
2881.04778663,40.8616429039,-119.107271865
2885.67808853,40.8616619784,-119.107245002
2890.30839044,40.8616810541,-119.107218138
2894.93869235,40.8617001308,-119.107191273
2899.56899426,40.8617192087,-119.107164407
2904.19929617,40.8617382876,-119.10713754
2908.82959807,40.8617573676,-119.107110672
2913.45989998,40.8617764488,-119.107083803
2918.09020189,40.861795531,-119.107056933
2922.7205038,40.8618146143,-119.107030061
2927.3508057,40.8618336987,-119.107003189
2931.98110761,40.8618527842,-119.106976316
2936.61140952,40.8618718708,-119.106949441
2941.24171143,40.8618909585,-119.106922566
2945.87201334,40.8619100472,-119.106895689
2950.50231524,40.8619291371,-119.106868811
2955.13261715,40.8619482281,-119.106841933
2959.76291906,40.8619673201,-119.106815053
2964.39322097,40.8619864132,-119.106788172
2969.02352287,40.8620055075,-119.10676129
2973.65382478,40.8620246028,-119.106734407
2978.28412669,40.8620436992,-119.106707523
2982.9144286,40.8620627967,-119.106680638
2987.54473051,40.8620818953,-119.106653752
2992.17503241,40.8621009949,-119.106626865
2996.80533432,40.8621200957,-119.106599977
3001.43563623,40.8621391976,-119.106573087
3006.06593814,40.8621583005,-119.106546197
3010.69624004,40.8621774045,-119.106519305
3015.32654195,40.8621965097,-119.106492413
3019.95684386,40.8622156159,-119.106465519
3024.58714577,40.8622347232,-119.106438625
3029.21744768,40.8622538315,-119.106411729
3033.84774958,40.862272941,-119.106384832
3038.47805149,40.8622920516,-119.106357934
3043.1083534,40.8623111632,-119.106331035
3047.73865531,40.8623302759,-119.106304135
3052.36895721,40.8623493897,-119.106277234
3056.99925912,40.8623685046,-119.106250332
3061.62956103,40.8623876206,-119.106223428
3066.25986294,40.8624067377,-119.106196524
3070.89016485,40.8624258559,-119.106169619
3075.52046675,40.8624449751,-119.106142712
3080.15076866,40.8624640954,-119.106115805
3084.78107057,40.8624832168,-119.106088896
3089.41137248,40.8625023393,-119.106061986
3094.04167438,40.8625214629,-119.106035075
3098.67197629,40.8625405876,-119.106008164
3103.3022782,40.8625597133,-119.105981251
3107.93258011,40.8625788401,-119.105954336
3112.56288202,40.862597968,-119.105927421
3117.19318392,40.862617097,-119.105900505
3121.82348583,40.8626362271,-119.105873588
3126.45378774,40.8626553583,-119.105846669
3131.08408965,40.8626744905,-119.10581975
